"ID","Address","City","State","Zip"
404,"5037 Greenbrier Ave","San Diego","CA","92120"
49201,"1011 F St","San Diego","CA","92101"
49747,"1016 F St","San Diego","CA","92101"
49869,"1017 F St","San Diego","CA","92101"
49992,"1018 Adella Ave","San Diego","CA","92118"
50766,"1023 F St","San Diego","CA","92101"
50911,"1024 F St","San Diego","CA","92101"
51917,"1031 Beverly St, #33","San Diego","CA","92114"
52040,"1032 F St","San Diego","CA","92101"
52667,"1037 Star Park Cir","San Diego","CA","92118"
53082,"1040 F St","San Diego","CA","92101"
54174,"1048 F St","San Diego","CA","92101"
54903,"1053 10th Ave","San Diego","CA","92101"
55456,"1056 F St","San Diego","CA","92101"
56849,"1064 F St","San Diego","CA","92101"
58278,"1072 F St","San Diego","CA","92101"
59333,"1080 F St","San Diego","CA","92101"
60592,"1088 F St","San Diego","CA","92101"
62076,"1096 F St, #A-B","San Diego","CA","92101"
69322,"113 S Bancroft St","San Diego","CA","92113"
77766,"1170 Bittern St","San Diego","CA","92114"
78080,"1172 Bittern St","San Diego","CA","92114"
84203,"121 J Ave","San Diego","CA","92118"
88845,"1236 Alameda Blvd","San Diego","CA","92118"
96457,"128 Alverson Rd","San Diego","CA","92173"
99029,"130 W Laurel St","San Diego","CA","92101"
100402,"131 Hawthorn St","San Diego","CA","92101"
106134,"1346 Privado Pl","San Diego","CA","92113"
108369,"1362 Plaza Vis","San Diego","CA","92114"
109151,"137 Hawthorn St","San Diego","CA","92101"
113761,"142 W Laurel St","San Diego","CA","92101"
115164,"1435 Mariposa St","San Diego","CA","92114"
117791,"1467 S 41st St","San Diego","CA","92113"
120291,"1503 Republic St","San Diego","CA","92114"
120603,"1509 Republic St","San Diego","CA","92114"
120768,"1511 Republic St","San Diego","CA","92114"
121019,"1515 Tarbox St","San Diego","CA","92114"
121073,"1516 Front St","San Diego","CA","92101"
121195,"1518 Republic St","San Diego","CA","92114"
122222,"1535 5th Ave","San Diego","CA","92101"
122374,"1538 Gibson St","San Diego","CA","92114"
122672,"1544 Columbia St","San Diego","CA","92101"
122979,"155 Alameda Blvd","San Diego","CA","92118"
123439,"1555 Columbia St","San Diego","CA","92101"
124181,"1568 9th Ave","San Diego","CA","92101"
124198,"1568 State St","San Diego","CA","92101"
124319,"1570 Gibson St","San Diego","CA","92114"
124630,"1576 State St","San Diego","CA","92101"
124773,"158 Tasman Pl","San Diego","CA","92114"
125054,"1585 Kettner Blvd","San Diego","CA","92101"
127672,"1617 Weaver St","San Diego","CA","92114"
127878,"1620 State St","San Diego","CA","92101"
128664,"1632 J St","San Diego","CA","92101"
128674,"1632 State St","San Diego","CA","92101"
129138,"1640 Republic St","San Diego","CA","92114"
129475,"165 6th Ave, Unit 3202","San Diego","CA","92101"
129521,"1650 Republic St","San Diego","CA","92114"
129725,"1654 Union St","San Diego","CA","92101"
131319,"1695 State St","San Diego","CA","92101"
132148,"1702 Republic St","San Diego","CA","92114"
